ID fysisk,ID digital,benämning på data.kb.se,benämning (2) på data.kb.se,weburn pdf,tif master,tif master (2),reginaid
11768448,18036512,"18036512,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036512,"https://data.kb.se/datasets/2014/10/suecia/18036512,1.tif",,004096136
11768458,18036513,"18036513,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036513,"https://data.kb.se/datasets/2014/10/suecia/18036513,1.tif",,004096137
11768460,18036514,"18036514,1.tif","18036514,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036514,"https://data.kb.se/datasets/2014/10/suecia/18036514,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036514,2.tif",004096138
11769024,18036515,"18036515,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036515,"https://data.kb.se/datasets/2014/10/suecia/18036515,1.tif",,004096139
11769037,18036516,"18036516,1.tif","18036516,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036516,"https://data.kb.se/datasets/2014/10/suecia/18036516,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036516,2.tif",004096140
11769241,18036517,"18036517,1.tif","18036517,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036517,"https://data.kb.se/datasets/2014/10/suecia/18036517,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036517,2.tif",004096141
11769677,18036518,"18036518,1.tif","18036518,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036518,"https://data.kb.se/datasets/2014/10/suecia/18036518,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036518,2.tif",004096142
11772320,18036519,"18036519,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036519,"https://data.kb.se/datasets/2014/10/suecia/18036519,1.tif",,004096143
11772327,18036520,"18036520,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036520,"https://data.kb.se/datasets/2014/10/suecia/18036520,1.tif",,004096144
11772331,18036521,"18036521,1.tif","18036521,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036521,"https://data.kb.se/datasets/2014/10/suecia/18036521,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036521,2.tif",004096145
11772891,18036522,"18036522,1.tif","18036522,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036522,"https://data.kb.se/datasets/2014/10/suecia/18036522,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036522,2.tif",004096146
11772905,18036523,"18036523,1.tif","18036523,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036523,"https://data.kb.se/datasets/2014/10/suecia/18036523,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036523,2.tif",004096147
11773227,18036524,"18036524,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036524,"https://data.kb.se/datasets/2014/10/suecia/18036524,1.tif",,004096148
11773233,18036526,"18036526,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036526,"https://data.kb.se/datasets/2014/10/suecia/18036526,1.tif",,004096149
11773250,18036527,"18036527,1.tif","18036527,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036527,"https://data.kb.se/datasets/2014/10/suecia/18036527,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036527,2.tif",004096150
11773304,18036528,"18036528,1.tif","18036528,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036528,"https://data.kb.se/datasets/2014/10/suecia/18036528,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036528,2.tif",004096151
11773706,18036529,"18036529,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036529,"https://data.kb.se/datasets/2014/10/suecia/18036529,1.tif",,004096152
11773717,18036530,"18036530,1.tif","18036530,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036530,"https://data.kb.se/datasets/2014/10/suecia/18036530,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036530,2.tif",004096153
11773730,18036531,"18036531,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036531,"https://data.kb.se/datasets/2014/10/suecia/18036531,1.tif",,004096154
11773765,18036532,"18036532,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036532,"https://data.kb.se/datasets/2014/10/suecia/18036532,1.tif",,004096155
11773773,18036533,"18036533,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036533,"https://data.kb.se/datasets/2014/10/suecia/18036533,1.tif",,004096156
11774438,18036534,"18036534,1.tif","18036534,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036534,"https://data.kb.se/datasets/2014/10/suecia/18036534,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036534,2.tif",004096157
11774465,18036535,"18036535,1.tif","18036535,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036535,"https://data.kb.se/datasets/2014/10/suecia/18036535,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036535,2.tif",004096158
11774897,18036536,"18036536,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036536,"https://data.kb.se/datasets/2014/10/suecia/18036536,1.tif",,004096159
11776917,18036537,"18036537,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036537,"https://data.kb.se/datasets/2014/10/suecia/18036537,1.tif",,004096160
11776953,18036538,"18036538,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036538,"https://data.kb.se/datasets/2014/10/suecia/18036538,1.tif",,004096161
11776963,18036539,"18036539,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036539,"https://data.kb.se/datasets/2014/10/suecia/18036539,1.tif",,004096162
11776987,18036540,"18036540,1.tif","18036540,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036540,"https://data.kb.se/datasets/2014/10/suecia/18036540,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036540,2.tif",004096163
11777613,18036541,"18036541,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036541,"https://data.kb.se/datasets/2014/10/suecia/18036541,1.tif",,004096164
11777763,18036542,"18036542,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036542,"https://data.kb.se/datasets/2014/10/suecia/18036542,1.tif",,004096165
11777775,18036543,"18036543,1.tif","18036543,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036543,"https://data.kb.se/datasets/2014/10/suecia/18036543,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036543,2.tif",004096166
11777965,18036544,"18036544,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036544,"https://data.kb.se/datasets/2014/10/suecia/18036544,1.tif",,004096167
11778081,18036545,"18036545,1.tif","18036545,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036545,"https://data.kb.se/datasets/2014/10/suecia/18036545,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036545,2.tif",004096168
11778091,18036546,"18036546,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036546,"https://data.kb.se/datasets/2014/10/suecia/18036546,1.tif",,004096169
11778152,18036547,"18036547,1.tif","18036547,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036547,"https://data.kb.se/datasets/2014/10/suecia/18036547,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036547,2.tif",004096170
11778190,18036548,"18036548,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036548,"https://data.kb.se/datasets/2014/10/suecia/18036548,1.tif",,004096171
11778244,18036549,"18036549,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036549,"https://data.kb.se/datasets/2014/10/suecia/18036549,1.tif",,004096172
11779209,18036550,"18036550,1.tif","18036550,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036550,"https://data.kb.se/datasets/2014/10/suecia/18036550,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036550,2.tif",004096173
11779847,18036551,"18036551,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036551,"https://data.kb.se/datasets/2014/10/suecia/18036551,1.tif",,004096174
11779854,18036552,"18036552,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036552,"https://data.kb.se/datasets/2014/10/suecia/18036552,1.tif",,004096175
11779879,18036553,"18036553,1.tif","18036553,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036553,"https://data.kb.se/datasets/2014/10/suecia/18036553,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036553,2.tif",004096176
11784059,18036554,"18036554,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036554,"https://data.kb.se/datasets/2014/10/suecia/18036554,1.tif",,004096177
11784074,18036555,"18036555,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036555,"https://data.kb.se/datasets/2014/10/suecia/18036555,1.tif",,004096178
11784695,18036556,"18036556,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036556,"https://data.kb.se/datasets/2014/10/suecia/18036556,1.tif",,004096179
11784761,18036557,"18036557,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036557,"https://data.kb.se/datasets/2014/10/suecia/18036557,1.tif",,004096180
11784899,18036558,"18036558,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036558,"https://data.kb.se/datasets/2014/10/suecia/18036558,1.tif",,004096181
11784916,18036559,"18036559,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036559,"https://data.kb.se/datasets/2014/10/suecia/18036559,1.tif",,004096182
11784966,18036560,"18036560,1.tif","18036560,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036560,"https://data.kb.se/datasets/2014/10/suecia/18036560,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036560,2.tif",004096183
11785597,18036561,"18036561,1.tif","18036561,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036561,"https://data.kb.se/datasets/2014/10/suecia/18036561,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036561,2.tif",004096184
11785603,18036562,"18036562,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036562,"https://data.kb.se/datasets/2014/10/suecia/18036562,1.tif",,004096185
11785746,18036563,"18036563,1.tif","18036563,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036563,"https://data.kb.se/datasets/2014/10/suecia/18036563,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036563,2.tif",004096186
11785794,18036564,"18036564,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036564,"https://data.kb.se/datasets/2014/10/suecia/18036564,1.tif",,004096187
11786510,18036565,"18036565,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036565,"https://data.kb.se/datasets/2014/10/suecia/18036565,1.tif",,004096188
11786525,18036566,"18036566,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036566,"https://data.kb.se/datasets/2014/10/suecia/18036566,1.tif",,004096189
11786538,18036567,"18036567,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036567,"https://data.kb.se/datasets/2014/10/suecia/18036567,1.tif",,004096190
11786605,18036568,"18036568,1.tif","18036568,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036568,"https://data.kb.se/datasets/2014/10/suecia/18036568,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036568,2.tif",004096191
11787599,18036569,"18036569,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036569,"https://data.kb.se/datasets/2014/10/suecia/18036569,1.tif",,004096192
11787647,18036570,"18036570,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036570,"https://data.kb.se/datasets/2014/10/suecia/18036570,1.tif",,004096193
11787656,18036571,"18036571,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036571,"https://data.kb.se/datasets/2014/10/suecia/18036571,1.tif",,004096194
11787906,18036572,"18036572,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036572,"https://data.kb.se/datasets/2014/10/suecia/18036572,1.tif",,004096195
11787947,18036573,"18036573,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036573,"https://data.kb.se/datasets/2014/10/suecia/18036573,1.tif",,004096196
11789062,18036574,"18036574,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036574,"https://data.kb.se/datasets/2014/10/suecia/18036574,1.tif",,004096197
11789167,18036575,"18036575,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036575,"https://data.kb.se/datasets/2014/10/suecia/18036575,1.tif",,004096198
11789180,18036576,"18036576,1.tif","18036576,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036576,"https://data.kb.se/datasets/2014/10/suecia/18036576,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036576,2.tif",004096199
11789250,18036577,"18036577,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036577,"https://data.kb.se/datasets/2014/10/suecia/18036577,1.tif",,004096200
11789275,18036578,"18036578,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036578,"https://data.kb.se/datasets/2014/10/suecia/18036578,1.tif",,004096201
11789540,18036579,"18036579,1.tif",,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036579,"https://data.kb.se/datasets/2014/10/suecia/18036579,1.tif",,004096202
11789695,18036580,"18036580,1.tif","18036580,2.tif",http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-18036580,"https://data.kb.se/datasets/2014/10/suecia/18036580,1.tif","https://data.kb.se/datasets/2014/10/suecia/18036580,2.tif",004096203
