ID fysisk,ID digital,benämning på data.kb.se,weburn pdf,datakbse pdf,reginaid
8464086,saknas,8464086.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464086,https://data.kb.se/datasets/2016/05/suecia/8464086.pdf,001925933
8464078,saknas,8464078.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464078,https://data.kb.se/datasets/2016/05/suecia/8464078.pdf,001925935
8464073,saknas,8464073.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464073,https://data.kb.se/datasets/2016/05/suecia/8464073.pdf,001925936
8464070,saknas,8464070.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464070,https://data.kb.se/datasets/2016/05/suecia/8464070.pdf,001925937
8464588,saknas,8464588.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464588,https://data.kb.se/datasets/2016/05/suecia/8464588.pdf,001925992
8464568,saknas,8464568.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464568,https://data.kb.se/datasets/2016/05/suecia/8464568.pdf,001926001
8464816,saknas,8464816.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464816,https://data.kb.se/datasets/2016/05/suecia/8464816.pdf,001926024
8464807,saknas,8464807.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464807,https://data.kb.se/datasets/2016/05/suecia/8464807.pdf,001926025
8464490,saknas,8464490.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464490,https://data.kb.se/datasets/2016/05/suecia/8464490.pdf,001926031
8464486,saknas,8464486.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464486,https://data.kb.se/datasets/2016/05/suecia/8464486.pdf,001926032
8464483,saknas,8464483.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464483,https://data.kb.se/datasets/2016/05/suecia/8464483.pdf,001926033
8464477,saknas,8464477.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464477,https://data.kb.se/datasets/2016/05/suecia/8464477.pdf,001926036
8464799,saknas,8464799.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464799,https://data.kb.se/datasets/2016/05/suecia/8464799.pdf,001926042
8464785,saknas,8464785.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464785,https://data.kb.se/datasets/2016/05/suecia/8464785.pdf,001926044
8464768,saknas,8464768.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464768,https://data.kb.se/datasets/2016/05/suecia/8464768.pdf,001926049
8464714,saknas,8464714.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464714,https://data.kb.se/datasets/2016/05/suecia/8464714.pdf,001926058
8464707,saknas,8464707.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464707,https://data.kb.se/datasets/2016/05/suecia/8464707.pdf,001926061
8464667,saknas,8464667.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464667,https://data.kb.se/datasets/2016/05/suecia/8464667.pdf,001926077
8465214,saknas,8465214.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8465214,https://data.kb.se/datasets/2016/05/suecia/8465214.pdf,001926113
8464976,saknas,8464976.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464976,https://data.kb.se/datasets/2016/05/suecia/8464976.pdf,001926115
8464968,saknas,8464968.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464968,https://data.kb.se/datasets/2016/05/suecia/8464968.pdf,001926117
8464962,saknas,8464962.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464962,https://data.kb.se/datasets/2016/05/suecia/8464962.pdf,001926118
8464949,saknas,8464949.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464949,https://data.kb.se/datasets/2016/05/suecia/8464949.pdf,001926121
8464923,saknas,8464923.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464923,https://data.kb.se/datasets/2016/05/suecia/8464923.pdf,001926140
8465546,saknas,8465546.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8465546,https://data.kb.se/datasets/2016/05/suecia/8465546.pdf,001926155
8465140,saknas,8465140.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8465140,https://data.kb.se/datasets/2016/05/suecia/8465140.pdf,001926174
8464882,saknas,8464882.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464882,https://data.kb.se/datasets/2016/05/suecia/8464882.pdf,001926183
8464862,saknas,8464862.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8464862,https://data.kb.se/datasets/2016/05/suecia/8464862.pdf,001926194
8465451,saknas,8465451.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8465451,https://data.kb.se/datasets/2016/05/suecia/8465451.pdf,001926209
8465751,saknas,8465751.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8465751,https://data.kb.se/datasets/2016/05/suecia/8465751.pdf,001926224
8466307,saknas,8466307.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8466307,https://data.kb.se/datasets/2016/05/suecia/8466307.pdf,001926236
8465393,saknas,8465393.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8465393,https://data.kb.se/datasets/2016/05/suecia/8465393.pdf,001926239
8465653,saknas,8465653.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8465653,https://data.kb.se/datasets/2016/05/suecia/8465653.pdf,001926264
8465620,saknas,8465620.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8465620,https://data.kb.se/datasets/2016/05/suecia/8465620.pdf,001926269
8466271,saknas,8466271.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8466271,https://data.kb.se/datasets/2016/05/suecia/8466271.pdf,001926270
8466218,saknas,8466218.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8466218,https://data.kb.se/datasets/2016/05/suecia/8466218.pdf,001926276
8467837,saknas,8467837.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8467837,https://data.kb.se/datasets/2016/05/suecia/8467837.pdf,001926324
8467834,saknas,8467834.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8467834,https://data.kb.se/datasets/2016/05/suecia/8467834.pdf,001926325
8468092,saknas,8468092.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468092,https://data.kb.se/datasets/2016/05/suecia/8468092.pdf,001926341
8468047,saknas,8468047.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468047,https://data.kb.se/datasets/2016/05/suecia/8468047.pdf,001926348
8467910,saknas,8467910.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8467910,https://data.kb.se/datasets/2016/05/suecia/8467910.pdf,001926386
8468130,saknas,8468130.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468130,https://data.kb.se/datasets/2016/05/suecia/8468130.pdf,001926399
8468121,saknas,8468121.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468121,https://data.kb.se/datasets/2016/05/suecia/8468121.pdf,001926401
8467893,saknas,8467893.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8467893,https://data.kb.se/datasets/2016/05/suecia/8467893.pdf,001926403
8467878,saknas,8467878.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8467878,https://data.kb.se/datasets/2016/05/suecia/8467878.pdf,001926406
8467860,saknas,8467860.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8467860,https://data.kb.se/datasets/2016/05/suecia/8467860.pdf,001926408
8468486,saknas,8468486.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468486,https://data.kb.se/datasets/2016/05/suecia/8468486.pdf,001926429
8468456,saknas,8468456.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468456,https://data.kb.se/datasets/2016/05/suecia/8468456.pdf,001926433
8468419,saknas,8468419.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468419,https://data.kb.se/datasets/2016/05/suecia/8468419.pdf,001926436
8468382,saknas,8468382.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468382,https://data.kb.se/datasets/2016/05/suecia/8468382.pdf,001926459
8468327,saknas,8468327.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468327,https://data.kb.se/datasets/2016/05/suecia/8468327.pdf,001926474
8468297,saknas,8468297.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468297,https://data.kb.se/datasets/2016/05/suecia/8468297.pdf,001926485
8468284,saknas,8468284.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468284,https://data.kb.se/datasets/2016/05/suecia/8468284.pdf,001926488
8468266,saknas,8468266.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468266,https://data.kb.se/datasets/2016/05/suecia/8468266.pdf,001926491
8468248,saknas,8468248.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468248,https://data.kb.se/datasets/2016/05/suecia/8468248.pdf,001926493
8468240,saknas,8468240.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468240,https://data.kb.se/datasets/2016/05/suecia/8468240.pdf,001926494
8468228,saknas,8468228.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8468228,https://data.kb.se/datasets/2016/05/suecia/8468228.pdf,001926496
8471799,saknas,8471799.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8471799,https://data.kb.se/datasets/2016/05/suecia/8471799.pdf,001926758
8471793,saknas,8471793.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8471793,https://data.kb.se/datasets/2016/05/suecia/8471793.pdf,001926759
8471816,saknas,8471816.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8471816,https://data.kb.se/datasets/2016/05/suecia/8471816.pdf,001926858
8475498,saknas,8475498.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8475498,https://data.kb.se/datasets/2016/05/suecia/8475498.pdf,001926978
8475494,saknas,8475494.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8475494,https://data.kb.se/datasets/2016/05/suecia/8475494.pdf,001926981
8475468,saknas,8475468.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8475468,https://data.kb.se/datasets/2016/05/suecia/8475468.pdf,001927005
8475382,saknas,8475382.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8475382,https://data.kb.se/datasets/2016/05/suecia/8475382.pdf,001927038
8475372,saknas,8475372.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8475372,https://data.kb.se/datasets/2016/05/suecia/8475372.pdf,001927044
8475320,saknas,8475320.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8475320,https://data.kb.se/datasets/2016/05/suecia/8475320.pdf,001927067
8475297,saknas,8475297.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8475297,https://data.kb.se/datasets/2016/05/suecia/8475297.pdf,001927087
8475290,saknas,8475290.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8475290,https://data.kb.se/datasets/2016/05/suecia/8475290.pdf,001927092
8481741,saknas,8481741.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8481741,https://data.kb.se/datasets/2016/05/suecia/8481741.pdf,001927135
8480369,saknas,8480369.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8480369,https://data.kb.se/datasets/2016/05/suecia/8480369.pdf,001927183
8481945,saknas,8481945.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8481945,https://data.kb.se/datasets/2016/05/suecia/8481945.pdf,001927199
8476371,saknas,8476371.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8476371,https://data.kb.se/datasets/2016/05/suecia/8476371.pdf,001927217
8476211,saknas,8476211.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8476211,https://data.kb.se/datasets/2016/05/suecia/8476211.pdf,001927247
8496869,saknas,8496869.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8496869,https://data.kb.se/datasets/2016/05/suecia/8496869.pdf,001927284
8498750,saknas,8498750.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8498750,https://data.kb.se/datasets/2016/05/suecia/8498750.pdf,001927289
8498375,saknas,8498375.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8498375,https://data.kb.se/datasets/2016/05/suecia/8498375.pdf,001927308
8498314,saknas,8498314.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8498314,https://data.kb.se/datasets/2016/05/suecia/8498314.pdf,001927312
8498695,saknas,8498695.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8498695,https://data.kb.se/datasets/2016/05/suecia/8498695.pdf,001927321
8496722,saknas,8496722.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8496722,https://data.kb.se/datasets/2016/05/suecia/8496722.pdf,001927322
8498645,saknas,8498645.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8498645,https://data.kb.se/datasets/2016/05/suecia/8498645.pdf,001927325
8496611,saknas,8496611.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8496611,https://data.kb.se/datasets/2016/05/suecia/8496611.pdf,001927373
8498547,saknas,8498547.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8498547,https://data.kb.se/datasets/2016/05/suecia/8498547.pdf,001927374
8498513,saknas,8498513.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8498513,https://data.kb.se/datasets/2016/05/suecia/8498513.pdf,001927381
8498424,saknas,8498424.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8498424,https://data.kb.se/datasets/2016/05/suecia/8498424.pdf,001927434
8507583,saknas,8507583.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8507583,https://data.kb.se/datasets/2016/05/suecia/8507583.pdf,001927478
8506895,saknas,8506895.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8506895,https://data.kb.se/datasets/2016/05/suecia/8506895.pdf,001927538
8507108,saknas,8507108.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8507108,https://data.kb.se/datasets/2016/05/suecia/8507108.pdf,001927539
8507492,saknas,8507492.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8507492,https://data.kb.se/datasets/2016/05/suecia/8507492.pdf,001927540
8507771,saknas,8507771.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8507771,https://data.kb.se/datasets/2016/05/suecia/8507771.pdf,001927561
8506025,saknas,8506025.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8506025,https://data.kb.se/datasets/2016/05/suecia/8506025.pdf,001927604
8513075,saknas,8513075.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8513075,https://data.kb.se/datasets/2016/05/suecia/8513075.pdf,001927667
8512414,saknas,8512414.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8512414,https://data.kb.se/datasets/2016/05/suecia/8512414.pdf,001927668
8514500,saknas,8514500.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8514500,https://data.kb.se/datasets/2016/05/suecia/8514500.pdf,001927713
8514161,saknas,8514161.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8514161,https://data.kb.se/datasets/2016/05/suecia/8514161.pdf,001927731
8513889,saknas,8513889.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8513889,https://data.kb.se/datasets/2016/05/suecia/8513889.pdf,001927737
8513189,saknas,8513189.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8513189,https://data.kb.se/datasets/2016/05/suecia/8513189.pdf,001927746
8513442,saknas,8513442.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8513442,https://data.kb.se/datasets/2016/05/suecia/8513442.pdf,001927761
8516281,saknas,8516281.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8516281,https://data.kb.se/datasets/2016/05/suecia/8516281.pdf,001927802
8514996,saknas,8514996.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8514996,https://data.kb.se/datasets/2016/05/suecia/8514996.pdf,001927808
8516409,saknas,8516409.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8516409,https://data.kb.se/datasets/2016/05/suecia/8516409.pdf,001927862
8516406,saknas,8516406.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8516406,https://data.kb.se/datasets/2016/05/suecia/8516406.pdf,001927863
8515498,saknas,8515498.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8515498,https://data.kb.se/datasets/2016/05/suecia/8515498.pdf,001927867
8516391,saknas,8516391.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8516391,https://data.kb.se/datasets/2016/05/suecia/8516391.pdf,001927875
8516381,saknas,8516381.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8516381,https://data.kb.se/datasets/2016/05/suecia/8516381.pdf,001927878
8516354,saknas,8516354.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8516354,https://data.kb.se/datasets/2016/05/suecia/8516354.pdf,001927886
8516333,saknas,8516333.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8516333,https://data.kb.se/datasets/2016/05/suecia/8516333.pdf,001927887
8519860,saknas,8519860.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519860,https://data.kb.se/datasets/2016/05/suecia/8519860.pdf,001927932
8519859,saknas,8519859.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519859,https://data.kb.se/datasets/2016/05/suecia/8519859.pdf,001927933
8519854,saknas,8519854.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519854,https://data.kb.se/datasets/2016/05/suecia/8519854.pdf,001927935
8519844,saknas,8519844.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519844,https://data.kb.se/datasets/2016/05/suecia/8519844.pdf,001927938
8519801,saknas,8519801.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519801,https://data.kb.se/datasets/2016/05/suecia/8519801.pdf,001927947
8519795,saknas,8519795.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519795,https://data.kb.se/datasets/2016/05/suecia/8519795.pdf,001927958
8519790,saknas,8519790.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519790,https://data.kb.se/datasets/2016/05/suecia/8519790.pdf,001927961
8519779,saknas,8519779.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519779,https://data.kb.se/datasets/2016/05/suecia/8519779.pdf,001927964
8519764,saknas,8519764.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519764,https://data.kb.se/datasets/2016/05/suecia/8519764.pdf,001927969
8519762,saknas,8519762.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519762,https://data.kb.se/datasets/2016/05/suecia/8519762.pdf,001927970
8519755,saknas,8519755.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519755,https://data.kb.se/datasets/2016/05/suecia/8519755.pdf,001927972
8519739,saknas,8519739.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519739,https://data.kb.se/datasets/2016/05/suecia/8519739.pdf,001927977
8519688,saknas,8519688.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519688,https://data.kb.se/datasets/2016/05/suecia/8519688.pdf,001927994
8519681,saknas,8519681.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519681,https://data.kb.se/datasets/2016/05/suecia/8519681.pdf,001927995
8519666,saknas,8519666.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519666,https://data.kb.se/datasets/2016/05/suecia/8519666.pdf,001927997
8519661,saknas,8519661.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519661,https://data.kb.se/datasets/2016/05/suecia/8519661.pdf,001927998
8519648,saknas,8519648.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519648,https://data.kb.se/datasets/2016/05/suecia/8519648.pdf,001928001
8519627,saknas,8519627.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519627,https://data.kb.se/datasets/2016/05/suecia/8519627.pdf,001928003
8519622,saknas,8519622.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519622,https://data.kb.se/datasets/2016/05/suecia/8519622.pdf,001928004
8519616,saknas,8519616.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519616,https://data.kb.se/datasets/2016/05/suecia/8519616.pdf,001928005
8519591,saknas,8519591.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519591,https://data.kb.se/datasets/2016/05/suecia/8519591.pdf,001928017
8519872,saknas,8519872.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8519872,https://data.kb.se/datasets/2016/05/suecia/8519872.pdf,001928024
8526512,saknas,8526512.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526512,https://data.kb.se/datasets/2016/05/suecia/8526512.pdf,001928700
8526508,saknas,8526508.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526508,https://data.kb.se/datasets/2016/05/suecia/8526508.pdf,001928705
8526503,saknas,8526503.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526503,https://data.kb.se/datasets/2016/05/suecia/8526503.pdf,001928707
8526498,saknas,8526498.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526498,https://data.kb.se/datasets/2016/05/suecia/8526498.pdf,001928714
8526310,saknas,8526310.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526310,https://data.kb.se/datasets/2016/05/suecia/8526310.pdf,001928766
8526554,saknas,8526554.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526554,https://data.kb.se/datasets/2016/05/suecia/8526554.pdf,001928801
8526872,saknas,8526872.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526872,https://data.kb.se/datasets/2016/05/suecia/8526872.pdf,001928814
8526821,saknas,8526821.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526821,https://data.kb.se/datasets/2016/05/suecia/8526821.pdf,001928824
8526683,saknas,8526683.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526683,https://data.kb.se/datasets/2016/05/suecia/8526683.pdf,001928866
8526676,saknas,8526676.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526676,https://data.kb.se/datasets/2016/05/suecia/8526676.pdf,001928868
8527251,saknas,8527251.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8527251,https://data.kb.se/datasets/2016/05/suecia/8527251.pdf,001928893
8527238,saknas,8527238.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8527238,https://data.kb.se/datasets/2016/05/suecia/8527238.pdf,001928900
8527228,saknas,8527228.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8527228,https://data.kb.se/datasets/2016/05/suecia/8527228.pdf,001928902
8527220,saknas,8527220.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8527220,https://data.kb.se/datasets/2016/05/suecia/8527220.pdf,001928904
8527183,saknas,8527183.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8527183,https://data.kb.se/datasets/2016/05/suecia/8527183.pdf,001928917
8527161,saknas,8527161.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8527161,https://data.kb.se/datasets/2016/05/suecia/8527161.pdf,001928919
8526882,saknas,8526882.pdf,http://urn.kb.se/resolve?urn=urn:nbn:se:kb:suecia-8526882,https://data.kb.se/datasets/2016/05/suecia/8526882.pdf,001928934
