LIBRIS_ID	Sigel	Location_Code_852$c	Placering_852$h$l
8853329	Jon	PLAN2	658.3 HJAL
9179241271	Jon	PLAN2	658.3 HJEL
17247225	Jon	PLAN2	658.3 HOFF
20215227	Jon	PLAN2	658.3 HOLM
8273269	Jon	PLAN2	658.3 HORN
20831124	Jon	PLAN2	658.3 HR
9029804	Jon	PLAN2	658.3 HRD
9420175	Jon	PLAN2	658.3 HRD
15351905	Jon	PLAN2	658.3 HRM
10210196	Jon	PLAN2	658.3 HUMA
11458167	Jon	PLAN2	658.3 HUMA
11881869	Jon	PLAN2	658.3 HUMA
12120348	Jon	PLAN2	658.3 HUMA
12449561	Jon	PLAN2	658.3 HUMA
1861526059	Jon	PLAN2	658.3 HUMA
20868429	Jon	PLAN2	658.3 HUMA
5659304	Jon	PLAN2	658.3 HUMA
8289248	Jon	PLAN2	658.3 HUMA
9040170	Jon	PLAN2	658.3 HUMA
ktx3qs20hsvxkb4p	Jon	PLAN2	658.3 HUMA
9675484	Jon	PLAN2	658.3 HUSE
10326891	Jon	PLAN2	658.3 HÖGS
1861521669	Jon	PLAN2	658.3 IEBM
20804357	Jon	PLAN2	658.3 IMPE
9413005	Jon	PLAN2	658.3 IND
4921847	Jon	PLAN2	658.3 INDU
4921848	Jon	PLAN2	658.3 INDU
4921849	Jon	PLAN2	658.3 INDU
4921850	Jon	PLAN2	658.3 INDU
4922822	Jon	PLAN2	658.3 INDU
10722599	Jon	PLAN2	658.3 INNO
10918136	Jon	PLAN2	658.3 INTE
12072650	Jon	PLAN2	658.3 INTE
13501064	Jon	PLAN2	658.3 INTE
1855214229	Jon	PLAN2	658.3 INTE
4919685	Jon	PLAN2	658.3 INTE
9510873	Jon	PLAN2	658.3 INTE
9555555	Jon	PLAN2	658.3 INTE
grf683j3dwb232nz	Jon	PLAN2	658.3 INTE
9818720	Jon	PLAN2	658.3 IRVI
8740230	Jon	PLAN2	658.3 IT
8749509	Jon	PLAN2	658.3 JACK
18408658	Jon	PLAN2	658.3 JANS
9497327	Jon	PLAN2	658.3 JANS
9758533	Jon	PLAN2	658.3 JENN
12072072	Jon	PLAN2	658.3 JOHA
19889453	Jon	PLAN2	658.3 JOHA
9170052026	Jon	PLAN2	658.3 JOHA
16974281	Jon	PLAN2	658.3 JORD
9987590	Jon	PLAN2	658.3 JÄGH
9356717	Jon	PLAN2	658.3 JÖNS
8549223	Jon	PLAN2	658.3 KAHL
3892491151	Jon	PLAN2	658.3 KAIR
10966720	Jon	PLAN2	658.3 KARL
9177385446	Jon	PLAN2	658.3 KAYE
19602271	Jon	PLAN2	658.3 KEGA
14740959	Jon	PLAN2	658.3 KELL
12299140	Jon	PLAN2	658.3 KILH
12755988	Jon	PLAN2	658.3 KINI
12106410	Jon	PLAN2	658.3 KIRK
10730756	Jon	PLAN2	658.3 KNIG
9459770	Jon	PLAN2	658.3 KOK
12223653	Jon	PLAN2	658.3 KOMP
11459714	Jon	PLAN2	658.3 KONS
4475733	Jon	PLAN2	658.3 KOTT
8920926	Jon	PLAN2	658.3 KRES
3879881472	Jon	PLAN2	658.3 KULL
8965649	Jon	PLAN2	658.3 KUNS
19240762	Jon	PLAN2	658.3 LACK
8306084	Jon	PLAN2	658.3 LAFA
8907808	Jon	PLAN2	658.3 LAGE
13247367	Jon	PLAN2	658.3 LANC
14835188	Jon	PLAN2	658.3 LANG
20574480	Jon	PLAN2	658.3 LARS
11883799	Jon	PLAN2	658.3 LEAD
9393908	Jon	PLAN2	658.3 LEWI
fqcrv7vbcts2k5bz	Jon	PLAN2	658.3 LEWI
10132481	Jon	PLAN2	658.3 LIND
10506169	Jon	PLAN2	658.3 LIND
12277189	Jon	PLAN2	658.3 LIND
18518027	Jon	PLAN2	658.3 LIND
8874899	Jon	PLAN2	658.3 LIND
10165331	Jon	PLAN2	658.3 LIUK
8411349	Jon	PLAN2	658.3 LIUK
12138022	Jon	PLAN2	658.3 LJUN
9170270864	Jon	PLAN2	658.3 LUND
21649387	Jon	PLAN2	658.3 MACR
2717834699	Jon	PLAN2	658.3 MAHE
9625669	Jon	PLAN2	658.3 MAKI
11573068	Jon	PLAN2	658.3 MANA
12142072	Jon	PLAN2	658.3 MANA
17085376	Jon	PLAN2	658.3 MANA
18413059	Jon	PLAN2	658.3 MANA
8278248	Jon	PLAN2	658.3 MANA
8926074	Jon	PLAN2	658.3 MANA
9331922	Jon	PLAN2	658.3 MANA
9334854	Jon	PLAN2	658.3 MANA
11371631	Jon	PLAN2	658.3 MANK
11463500	Jon	PLAN2	658.3 MARK
10265540	Jon	PLAN2	658.3 MART
6486326	Jon	PLAN2	658.3 MAYO
8979895	Jon	PLAN2	658.3 MCCO
10225189	Jon	PLAN2	658.3 MCGR
10114837	Jon	PLAN2	658.3 MEDA
10526960	Jon	PLAN2	658.3 MEDA
8367916	Jon	PLAN2	658.3 MENN
9127063933	Jon	PLAN2	658.3 MENT
10965784	Jon	PLAN2	658.3 MEYE
8836084	Jon	PLAN2	658.3 MILL
11607835	Jon	PLAN2	658.3 MOLI
9202064	Jon	PLAN2	658.3 MOLT
9661223	Jon	PLAN2	658.3 MOR
80427626	Jon	PLAN2	658.3 MORO
6509490	Jon	PLAN2	658.3 NEWE
4751544	Jon	PLAN2	658.3 NEWT
21151412	Jon	PLAN2	658.3 NOE
21728386	Jon	PLAN2	658.3 NOE
9171750231	Jon	PLAN2	658.3 NORE
9173450618	Jon	PLAN2	658.3 OHLS
9177384326	Jon	PLAN2	658.3 OLAU
10211001	Jon	PLAN2	658.3 OMAN
875848982	Jon	PLAN2	658.3 OREI
22459600	Jon	PLAN2	658.3 ORGA
14818515	Jon	PLAN2	658.3 ORRU
1574100955	Jon	PLAN2	658.3 OUTL
10342550	Jon	PLAN2	658.3 OXFO
11133503	Jon	PLAN2	658.3 OXFO
14677158	Jon	PLAN2	658.3 OXFO
19322806	Jon	PLAN2	658.3 OXFO
22365516	Jon	PLAN2	658.3 PAAU
11360801	Jon	PLAN2	658.3 PARM
21633337	Jon	PLAN2	658.3 PARM
471174874	Jon	PLAN2	658.3 PAYI
8576281	Jon	PLAN2	658.3 PAYI
10905663	Jon	PLAN2	658.3 PEOP
4854563	Jon	PLAN2	658.3 PEPP
195137078	Jon	PLAN2	658.3 PERL
5975582	Jon	PLAN2	658.3 PERS
8358676	Jon	PLAN2	658.3 PERS
8831084	Jon	PLAN2	658.3 PERS
8904912	Jon	PLAN2	658.3 PERS
9075076	Jon	PLAN2	658.3 PERS
863923437	Jon	PLAN2	658.3 PETT
11917668	Jon	PLAN2	658.3 PETT
19414473	Jon	PLAN2	658.3 PHIL
13286125	Jon	PLAN2	658.3 PIHL
10775775	Jon	PLAN2	658.3 PIND
11752657	Jon	PLAN2	658.3 PONG
8874031	Jon	PLAN2	658.3 PORT
13485544	Jon	PLAN2	658.3 PRAC
9308902	Jon	PLAN2	658.3 PRIC
10910601	Jon	PLAN2	658.3 PRIT
8928197	Jon	PLAN2	658.3 PSYC
11833306	Jon	PLAN2	658.3 RAIN
19109007	Jon	PLAN2	658.3 RANS
10622938	Jon	PLAN2	658.3 READ
5873411	Jon	PLAN2	658.3 REGN
8467938	Jon	PLAN2	658.3 REGN
8468257	Jon	PLAN2	658.3 REGN
10624264	Jon	PLAN2	658.3 RESE
415196809	Jon	PLAN2	658.3 REWA
10219273	Jon	PLAN2	658.3 ROBI
9114343	Jon	PLAN2	658.3 ROBI
9188530744	Jon	PLAN2	658.3 ROLF
9700825	Jon	PLAN2	658.3 RONT
11610086	Jon	PLAN2	658.3 ROSE
16939849	Jon	PLAN2	658.3 ROSE
9530439	Jon	PLAN2	658.3 ROSE
12546678	Jon	PLAN2	658.3 ROSS
9559510	Jon	PLAN2	658.3 RUBE
19414451	Jon	PLAN2	658.3 RUE
10018558	Jon	PLAN2	658.3 RUTG
17648100	Jon	PLAN2	658.3 RÖSS
10321917	Jon	PLAN2	658.3 SAND
10711559	Jon	PLAN2	658.3 SART
8783722	Jon	PLAN2	658.3 SART
16980794	Jon	PLAN2	658.3 SAVE
10208276	Jon	PLAN2	658.3 SCHM
8305992	Jon	PLAN2	658.3 SCHM
3448028002	Jon	PLAN2	658.3 SCHN
10523705	Jon	PLAN2	658.3 SCHO
8891174	Jon	PLAN2	658.3 SCHU
9495717	Jon	PLAN2	658.3 SCHW
13480418	Jon	PLAN2	658.3 SCHÖ
9804277	Jon	PLAN2	658.3 SEAG
8796383	Jon	PLAN2	658.3 SETH
17062752	Jon	PLAN2	658.3 SHAR
17803658	Jon	PLAN2	658.3 SHER
14228483	Jon	PLAN2	658.3 SHOR
9654248	Jon	PLAN2	658.3 SJÖG
16926222	Jon	PLAN2	658.3 SKAU
9188530884	Jon	PLAN2	658.3 SMÄR
1567203450	Jon	PLAN2	658.3 SNID
12033753	Jon	PLAN2	658.3 SOCI
273628232	Jon	PLAN2	658.3 SPAR
9019486	Jon	PLAN2	658.3 SPAR
11832474	Jon	PLAN2	658.3 STEI
3922892426	Jon	PLAN2	658.3 STEI
8352573	Jon	PLAN2	658.3 STEI
14740716	Jon	PLAN2	658.3 STON
761960325	Jon	PLAN2	658.3 STRA
11495775	Jon	PLAN2	658.3 STRA
22451060	Jon	PLAN2	658.3 STRA
9680352	Jon	PLAN2	658.3 STRA
11831826	Jon	PLAN2	658.3 STRÅ
10012865	Jon	PLAN2	658.3 STYH
5368923	Jon	PLAN2	658.3 SUCC
471149462	Jon	PLAN2	658.3 SULL
8610270	Jon	PLAN2	658.3 SUPE
18557025	Jon	PLAN2	658.3 SVAR
9175485737	Jon	PLAN2	658.3 SVER
11879708	Jon	PLAN2	658.3 SWAN
20845527	Jon	PLAN2	658.3 SYED
6511247	Jon	PLAN2	658.3 SYRE
9872323	Jon	PLAN2	658.3 SÖDE
22366323	Jon	PLAN2	658.3 TALE
9823785	Jon	PLAN2	658.3 TALE
18052406	Jon	PLAN2	658.3 TANG
10896393	Jon	PLAN2	658.3 TANN
9705887	Jon	PLAN2	658.3 TAYE
9172461373	Jon	PLAN2	658.3 TENG
9186503	Jon	PLAN2	658.3 TENG
9932501611	Jon	PLAN2	658.3 THEA
10024990	Jon	PLAN2	658.3 THOM
14845596	Jon	PLAN2	658.3 THOM
9797652	Jon	PLAN2	658.3 THOM
18479623	Jon	PLAN2	658.3 TOBI
1560523638	Jon	PLAN2	658.3 TOMP
815334877	Jon	PLAN2	658.3 TOPO
14843617	Jon	PLAN2	658.3 TRUS
20122402	Jon	PLAN2	658.3 TUFV
9897833	Jon	PLAN2	658.3 TUOM
5593887	Jon	PLAN2	658.3 TZIN
9726311	Jon	PLAN2	658.3 UGGE
14214499	Jon	PLAN2	658.3 ULFS
10342396	Jon	PLAN2	658.3 ULRI
9948791	Jon	PLAN2	658.3 ULRI
8803320	Jon	PLAN2	658.3 UTBI
19889476	Jon	PLAN2	658.3 VELT
9897714	Jon	PLAN2	658.3 WALT
9189818	Jon	PLAN2	658.3 WEIS
13758455	Jon	PLAN2	658.3 WELA
6049426	Jon	PLAN2	658.3 WETT
9724609	Jon	PLAN2	658.3 WHEN
18307851	Jon	PLAN2	658.3 WHIT
12508884	Jon	PLAN2	658.3 WIKS
11881165	Jon	PLAN2	658.3 WILL
21690725	Jon	PLAN2	658.3 WILL
4559594	Jon	PLAN2	658.3 WILL
17562319	Jon	PLAN2	658.3 WILS
11274207	Jon	PLAN2	658.3 WOLT
11223093	Jon	PLAN2	658.3 YEUN
11571896	Jon	PLAN2	658.3 YORK
8976049	Jon	PLAN2	658.3 ZAAR
10114918	Jon	PLAN2	658.3 ZACK
3509012755	Jon	PLAN2	658.3 ZUR
11505041	Jon	PLAN2	658.3 ÅMO
11856398	Jon	PLAN2	658.3 ÖSTB
11456802	Jon	PLAN2	658.3124 ACTI
14707364	Jon	PLAN2	658.3124 ACTI
9896819	Jon	PLAN2	658.3124 ADAI
22420801	Jon	PLAN2	658.3124 AGEN
8392424	Jon	PLAN2	658.3124 AHLS
9832527	Jon	PLAN2	658.3124 ANDE
9188595501	Jon	PLAN2	658.3124 ANTT
9687597	Jon	PLAN2	658.3124 APPL
10674795	Jon	PLAN2	658.3124 ARBE
11659560	Jon	PLAN2	658.3124 ARBE
201629836	Jon	PLAN2	658.3124 ARGY
8293030	Jon	PLAN2	658.3124 ARGY
10298835	Jon	PLAN2	658.3124 ARHE
9002176	Jon	PLAN2	658.3124 AUS
8998146	Jon	PLAN2	658.3124 BALB
10219678	Jon	PLAN2	658.3124 BAUM
9177055217	Jon	PLAN2	658.3124 BELL
9396110	Jon	PLAN2	658.3124 BENC
10220720	Jon	PLAN2	658.3124 BERG
10617629	Jon	PLAN2	658.3124 BERG
11648396	Jon	PLAN2	658.3124 BERG
9420285	Jon	PLAN2	658.3124 BERS
8899323	Jon	PLAN2	658.3124 BJUR
8657581	Jon	PLAN2	658.3124 BLAC
9831566	Jon	PLAN2	658.3124 BLAN
12541735	Jon	PLAN2	658.3124 BOAL
10704484	Jon	PLAN2	658.3124 CARE
9733696	Jon	PLAN2	658.3124 CARE
9212437	Jon	PLAN2	658.3124 COAC
9370410	Jon	PLAN2	658.3124 COAC
16918800	Jon	PLAN2	658.3124 COMP
pzv20ctvm9433w7c	Jon	PLAN2	658.3124 COMP
8576025	Jon	PLAN2	658.3124 DRIS
10506163	Jon	PLAN2	658.3124 EGID
9477287	Jon	PLAN2	658.3124 EKMA
9170453276	Jon	PLAN2	658.3124 ELLS
917871995X	Jon	PLAN2	658.3124 ELLS
9173723657	Jon	PLAN2	658.3124 ENGV
11156469	Jon	PLAN2	658.3124 ENTR
17749578	Jon	PLAN2	658.3124 ENTR
112709621	Jon	PLAN2	658.3124 ESTA
6980558	Jon	PLAN2	658.3124 EURO
9767222	Jon	PLAN2	658.3124 FELL
13430290	Jon	PLAN2	658.3124 FILS
10051528	Jon	PLAN2	658.3124 FLAH
11555530	Jon	PLAN2	658.3124 GILL
11464977	Jon	PLAN2	658.3124 GRAN
12059609	Jon	PLAN2	658.3124 GRAN
16592793	Jon	PLAN2	658.3124 GRAN
19481288	Jon	PLAN2	658.3124 GRAY
8696136	Jon	PLAN2	658.3124 GRIE
5299044	Jon	PLAN2	658.3124 GRUN
5421376	Jon	PLAN2	658.3124 GRUN
5420699	Jon	PLAN2	658.3124 GÖDI
10132334	Jon	PLAN2	658.3124 HAMM
12291296	Jon	PLAN2	658.3124 HAND
14930492	Jon	PLAN2	658.3124 HAND
21706349	Jon	PLAN2	658.3124 HBR
3931196003	Jon	PLAN2	658.3124 HEBE
8560115	Jon	PLAN2	658.3124 HILT
8690623	Jon	PLAN2	658.3124 HOGA
8512816	Jon	PLAN2	658.3124 HRD
8965862	Jon	PLAN2	658.3124 HRD
12237688	Jon	PLAN2	658.3124 HUMA
8503044	Jon	PLAN2	658.3124 HUNT
3928854054	Jon	PLAN2	658.3124 HÖRE
10625086	Jon	PLAN2	658.3124 IAND
12099727	Jon	PLAN2	658.3124 ILLE
13611140	Jon	PLAN2	658.3124 ILLE
6611678	Jon	PLAN2	658.3124 ILLE
12477191	Jon	PLAN2	658.3124 IMPR
11493855	Jon	PLAN2	658.3124 INTE
10018008	Jon	PLAN2	658.3124 JARV
10022177	Jon	PLAN2	658.3124 JERN
14215203	Jon	PLAN2	658.3124 JOBR
9088154	Jon	PLAN2	658.3124 JOHN
9188595579	Jon	PLAN2	658.3124 KARL
1576750426	Jon	PLAN2	658.3124 KIRK
9037107478	Jon	PLAN2	658.3124 KOK
18719206	Jon	PLAN2	658.3124 KOLL
11587060	Jon	PLAN2	658.3124 KOMP
9188530787	Jon	PLAN2	658.3124 KOMP
6452761	Jon	PLAN2	658.3124 KRAU
9188530833	Jon	PLAN2	658.3124 KVAR
11568864	Jon	PLAN2	658.3124 LEAR
9004354	Jon	PLAN2	658.3124 LENH
12743888	Jon	PLAN2	658.3124 LIND
9930237305	Jon	PLAN2	658.3124 LIND
10536225	Jon	PLAN2	658.3124 LJUN
7274628	Jon	PLAN2	658.3124 LUND
22269694	Jon	PLAN2	658.3124 LÄRA
8844690	Jon	PLAN2	658.3124 LÄRA
9512180	Jon	PLAN2	658.3124 LÄRA
8353085	Jon	PLAN2	658.3124 LÄRD
10316786	Jon	PLAN2	658.3124 MALM
8469739	Jon	PLAN2	658.3124 MALM
9037105750	Jon	PLAN2	658.3124 MANC
11310839	Jon	PLAN2	658.3124 MATH
1862010315	Jon	PLAN2	658.3124 MCGI
19774833	Jon	PLAN2	658.3124 MCNA
19628389	Jon	PLAN2	658.3124 MURR
9863336	Jon	PLAN2	658.3124 MYRG
12453511	Jon	PLAN2	658.3124 NASH
lvnbt56bjb8g29h2	Jon	PLAN2	658.3124 NILS
9824676	Jon	PLAN2	658.3124 NILZ
11482609	Jon	PLAN2	658.3124 NOOT
10387992	Jon	PLAN2	658.3124 OLSS
17081195	Jon	PLAN2	658.3124 OLSS
6639785	Jon	PLAN2	658.3124 ORGA
8400100	Jon	PLAN2	658.3124 ORGA
10224610	Jon	PLAN2	658.3124 PARK
8406818	Jon	PLAN2	658.3124 PARS
9144011482	Jon	PLAN2	658.3124 PEDA
9176040720	Jon	PLAN2	658.3124 PERS
10074370	Jon	PLAN2	658.3124 PHIL
6250220	Jon	PLAN2	658.3124 PHIL
9935387410	Jon	PLAN2	658.3124 PORS
16245944	Jon	PLAN2	658.3124 RAMS
9188868990	Jon	PLAN2	658.3124 RAPP
8468243	Jon	PLAN2	658.3124 REGN
8671029	Jon	PLAN2	658.3124 REIN
9665190	Jon	PLAN2	658.3124 RONT
9173730777	Jon	PLAN2	658.3124 RÖNN
11911245	Jon	PLAN2	658.3124 SAGE
056607995X	Jon	PLAN2	658.3124 SALI
10592283	Jon	PLAN2	658.3124 SAND
8273935	Jon	PLAN2	658.3124 SCHA
9661206	Jon	PLAN2	658.3124 SCHA
3258053456	Jon	PLAN2	658.3124 SCHE
12335096	Jon	PLAN2	658.3124 SCHU
12335893	Jon	PLAN2	658.3124 SCHU
9256300	Jon	PLAN2	658.3124 SKIL
14574517	Jon	PLAN2	658.3124 SOBE
8974740	Jon	PLAN2	658.3124 STEI
9175661446	Jon	PLAN2	658.3124 STOC
19613350	Jon	PLAN2	658.3124 SZCZ
8449571	Jon	PLAN2	658.3124 UDSP
9799843	Jon	PLAN2	658.3124 UGGE
041518228X	Jon	PLAN2	658.3124 UNDE
918853085X	Jon	PLAN2	658.3124 UTBU
10142369	Jon	PLAN2	658.3124 VALP
10331703	Jon	PLAN2	658.3124 VILL
8884907	Jon	PLAN2	658.3124 VOXT
3890124690	Jon	PLAN2	658.3124 WEIN
9178958	Jon	PLAN2	658.3124 WHIT
9600209	Jon	PLAN2	658.3124 WIKS
9176522377	Jon	PLAN2	658.3124 WILH
10072988	Jon	PLAN2	658.3124 WINZ
11680467	Jon	PLAN2	658.3124 YARN
9924823931	Jon	PLAN2	658.3124 YLIN
16563515	Jon	PLAN2	658.38 ALKO
9507826	Jon	PLAN2	658.38 ANDE
9944745	Jon	PLAN2	658.38 ANTO
8360303	Jon	PLAN2	658.38 ARON
8844475	Jon	PLAN2	658.38 ARON
12058887	Jon	PLAN2	658.38 AXEL
18515653	Jon	PLAN2	658.38 BUDW
9139353	Jon	PLAN2	658.38 CLUT
9255633	Jon	PLAN2	658.38 COLE
9109328	Jon	PLAN2	658.38 CRON
14740371	Jon	PLAN2	658.38 CRUT
18095632	Jon	PLAN2	658.38 FERT
9599431	Jon	PLAN2	658.38 HANS
11897847	Jon	PLAN2	658.38 HOLM
10603215	Jon	PLAN2	658.38 HUGH
8351962	Jon	PLAN2	658.38 ISES
9122072	Jon	PLAN2	658.38 JOHN
8992534	Jon	PLAN2	658.38 KODZ
9174649280	Jon	PLAN2	658.38 LEYM
9174649299	Jon	PLAN2	658.38 LEYM
9174649302	Jon	PLAN2	658.38 LEYM
9175212	Jon	PLAN2	658.38 LIUK
9797411	Jon	PLAN2	658.38 LJUS
9175225751	Jon	PLAN2	658.38 LÖNS
1858983029	Jon	PLAN2	658.38 MULT
7j6z0tcz57g8tx0r	Jon	PLAN2	658.38 NORD
12542087	Jon	PLAN2	658.38 SMIT
11566184	Jon	PLAN2	658.38 TANG
22269559	Jon	PLAN2	658.38 WINR
14178760	Jon	PLAN2	658.4 AAGA
8670497	Jon	PLAN2	658.4 ACHT
21141473	Jon	PLAN2	658.4 ACTI
9845450	Jon	PLAN2	658.4 ACTO
11864072	Jon	PLAN2	658.4 ADOL
9987488	Jon	PLAN2	658.4 AGLI
914704196X	Jon	PLAN2	658.4 AHLT
7284499	Jon	PLAN2	658.4 AHRE
8403291	Jon	PLAN2	658.4 ALFR
16941681	Jon	PLAN2	658.4 ALLA
9218340	Jon	PLAN2	658.4 ALLE
9406249	Jon	PLAN2	658.4 ALMQ
14972666	Jon	PLAN2	658.4 ALVE
8353024	Jon	PLAN2	658.4 ANDE
9869912	Jon	PLAN2	658.4 ANDE
9989454	Jon	PLAN2	658.4 ANDE
12235883	Jon	PLAN2	658.4 APPE
9828515	Jon	PLAN2	658.4 APRI
9372544	Jon	PLAN2	658.4 ARBN
12237265	Jon	PLAN2	658.4 AREN
195132866	Jon	PLAN2	658.4 ARGY
9188595692	Jon	PLAN2	658.4 ARLE
12336863	Jon	PLAN2	658.4 ARON
12337122	Jon	PLAN2	658.4 ARON
9kmzp85z7tcr3j1q	Jon	PLAN2	658.4 AROR
22073362	Jon	PLAN2	658.4 ATT
761906029	Jon	PLAN2	658.4 AVOL
8358646	Jon	PLAN2	658.4 AXEL
11859221	Jon	PLAN2	658.4 BALM
11273553	Jon	PLAN2	658.4 BARN
16250190	Jon	PLAN2	658.4 BARN
14182553	Jon	PLAN2	658.4 BART
1891984195	Jon	PLAN2	658.4 BAVE
12229058	Jon	PLAN2	658.4 BECK
4972675	Jon	PLAN2	658.4 BECO
6399368	Jon	PLAN2	658.4 BELL
13457569	Jon	PLAN2	658.4 BERG
11956835	Jon	PLAN2	658.4 BERM
10132484	Jon	PLAN2	658.4 BILL
11234611	Jon	PLAN2	658.4 BJÖR
11909656	Jon	PLAN2	658.4 BLAN
11909670	Jon	PLAN2	658.4 BLAN
9177380274	Jon	PLAN2	658.4 BLAN
9177383133	Jon	PLAN2	658.4 BLAN
9801350	Jon	PLAN2	658.4 BLAN
9k4xqvs67pjd7m8c	Jon	PLAN2	658.4 BLAN
11818147	Jon	PLAN2	658.4 BLOM
13528326	Jon	PLAN2	658.4 BLOM
12125174	Jon	PLAN2	658.4 BONE
11646635	Jon	PLAN2	658.4 BORT
9472204	Jon	PLAN2	658.4 BOSC
12056434	Jon	PLAN2	658.4 BOWD
11746906	Jon	PLAN2	658.4 BRAF
16257948	Jon	PLAN2	658.4 BRAN
9591669	Jon	PLAN2	658.4 BRAN
12050090	Jon	PLAN2	658.4 BRIX
9203896	Jon	PLAN2	658.4 BRUC
8412933	Jon	PLAN2	658.4 BRUN
9885056	Jon	PLAN2	658.4 BRUN
787903248	Jon	PLAN2	658.4 BUNK
9980789	Jon	PLAN2	658.4 BURG
324007159	Jon	PLAN2	658.4 CAMM
13500893	Jon	PLAN2	658.4 CARL
8707773	Jon	PLAN2	658.4 CART
8936261	Jon	PLAN2	658.4 CART
1574442813	Jon	PLAN2	658.4 CASS
18819777	Jon	PLAN2	658.4 CATM
20206467	Jon	PLAN2	658.4 CERT
674940512	Jon	PLAN2	658.4 CHAN
8912182	Jon	PLAN2	658.4 CHAP
11773108	Jon	PLAN2	658.4 CHEV
10053598	Jon	PLAN2	658.4 CLEM
9962643	Jon	PLAN2	658.4 CLEV
13457666	Jon	PLAN2	658.4 COAC
10155247	Jon	PLAN2	658.4 COFF
10913430	Jon	PLAN2	658.4 COLL
9049536	Jon	PLAN2	658.4 COLL
684865165	Jon	PLAN2	658.4 CONL
12336663	Jon	PLAN2	658.4 CORP
184014016X	Jon	PLAN2	658.4 CORP
8808913	Jon	PLAN2	658.4 CORP
9137530	Jon	PLAN2	658.4 CORP
19663565	Jon	PLAN2	658.4 COSE
415231213	Jon	PLAN2	658.4 COST
1900961598	Jon	PLAN2	658.4 CRAI
6417104	Jon	PLAN2	658.4 CRAI
9945910	Jon	PLAN2	658.4 CREA
6370186	Jon	PLAN2	658.4 CROS
8404810	Jon	PLAN2	658.4 CUMM
30245931	Jon	PLAN2	658.4 DAFT
17828382	Jon	PLAN2	658.4 DAFT
21088987	Jon	PLAN2	658.4 DAFT
22423686	Jon	PLAN2	658.4 DAFT
14638381	Jon	PLAN2	658.4 DAHL
7773376	Jon	PLAN2	658.4 DAHL
9127043339	Jon	PLAN2	658.4 DAHL
16556542	Jon	PLAN2	658.4 DANS
8416799	Jon	PLAN2	658.4 DARS
13156170	Jon	PLAN2	658.4 DAVE
9945950	Jon	PLAN2	658.4 DAWS
201102773	Jon	PLAN2	658.4 DEAL
9901278	Jon	PLAN2	658.4 DEAL
nxhdc9pql2mpz5rr	Jon	PLAN2	658.4 DEGE
4740772	Jon	PLAN2	658.4 DEMI
9887554	Jon	PLAN2	658.4 DIME
10556290	Jon	PLAN2	658.4 DRUC
11879405	Jon	PLAN2	658.4 DRUC
11879416	Jon	PLAN2	658.4 DRUC
11895848	Jon	PLAN2	658.4 DRUC
5573737	Jon	PLAN2	658.4 DRUC
11451650	Jon	PLAN2	658.4 DYNA
11829049	Jon	PLAN2	658.4 DÖÖS
13921526	Jon	PLAN2	658.4 DÖÖS
9002727	Jon	PLAN2	658.4 EDQU
9969069	Jon	PLAN2	658.4 EDRI
21529147	Jon	PLAN2	658.4 EKBE
11123656	Jon	PLAN2	658.4 EKLU
9981428	Jon	PLAN2	658.4 EKST
13535650	Jon	PLAN2	658.4 ELFS
17149749	Jon	PLAN2	658.4 ELMH
11897284	Jon	PLAN2	658.4 ELTE
20698049	Jon	PLAN2	658.4 ELVN
201889129	Jon	PLAN2	658.4 ENTR
10350126	Jon	PLAN2	658.4 ERIK
12199602	Jon	PLAN2	658.4 ERIK
9024737974	Jon	PLAN2	658.4 EURO
4835832	Jon	PLAN2	658.4 EXPE
11175997	Jon	PLAN2	658.4 FAGE
8287188	Jon	PLAN2	658.4 FORB
9731470	Jon	PLAN2	658.4 FORS
70216568	Jon	PLAN2	658.4 FOST
9620304	Jon	PLAN2	658.4 FRAN
10797337	Jon	PLAN2	658.4 FRID
11218802	Jon	PLAN2	658.4 FRIE
14664970	Jon	PLAN2	658.4 FRIE
11936094	Jon	PLAN2	658.4 FRIS
13499550	Jon	PLAN2	658.4 FRIS
13611649	Jon	PLAN2	658.4 FRIS
14705418	Jon	PLAN2	658.4 FRIS
17238153	Jon	PLAN2	658.4 FRIS
3540653651	Jon	PLAN2	658.4 FUND
8874127	Jon	PLAN2	658.4 FURU
9188384934	Jon	PLAN2	658.4 FURU
13541449	Jon	PLAN2	658.4 FUTU
21185616	Jon	PLAN2	658.4 GABR
8840281	Jon	PLAN2	658.4 GART
10691848	Jon	PLAN2	658.4 GEIS
9179664288	Jon	PLAN2	658.4 GENE
10081882	Jon	PLAN2	658.4 GLOB
8289518	Jon	PLAN2	658.4 GLOB
10138447	Jon	PLAN2	658.4 GOD
9171506144	Jon	PLAN2	658.4 GOD
11807465	Jon	PLAN2	658.4 GOFF
553104624	Jon	PLAN2	658.4 GOLE
10140383	Jon	PLAN2	658.4 GOLE
20206358	Jon	PLAN2	658.4 GOME
084930024X	Jon	PLAN2	658.4 GOOD
30224691	Jon	PLAN2	658.4 GORD
9043154	Jon	PLAN2	658.4 GOTT
8292078	Jon	PLAN2	658.4 GOYD
12756748	Jon	PLAN2	658.4 GRAN
19439712	Jon	PLAN2	658.4 GRAN
10626578	Jon	PLAN2	658.4 GRAU
8420139	Jon	PLAN2	658.4 GRAY
9992311	Jon	PLAN2	658.4 GREA
20101391	Jon	PLAN2	658.4 GREV
